order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Supplier Name,Supplier Email,Delivery Status,Stock Left,Auto Reorder,Reorder Quantity
ORD1338,2024-04-01,2024-04-04,CUST274,Nathan Sanders,Consumer,PROD6204,Snacks,Grocery,East,Minnesota,New Rachelland,4,256,5,247.2,179.55,67.65,UPI,Smith Inc,sriddle@salas-wade.biz,Cancelled,39,No,0
ORD1339,2024-06-04,2024-06-11,CUST862,James Garcia,Home Office,PROD3765,Study Tale,Furniture,North,Idaho,East Jason,9,3680,20,2953.0,2289.21,663.79,Net Banking,Jacobs Ltd,cynthia79@young.net,Returned,40,No,0
ORD1340,2024-11-15,2024-11-20,CUST796,Kevin Rose,Home Office,PROD6604,Sugar,Grocery,South,Massachusetts,Lake Robert,8,4694,10,4232.6,2763.72,1468.88,Credit Card,"Cooper, Price and Wright",jonathanriley@beck.biz,Returned,37,No,0
ORD1341,2025-09-15,2025-09-21,CUST497,Brandon Thomas,Home Office,PROD1530,Pen,Office Supplies,East,Colorado,Keithville,5,4267,0,4272.0,3729.82,542.18,Cash,"Sutton, Jones and Fields",stacey39@taylor.biz,Pending,21,No,0
ORD1342,2025-12-08,2025-12-13,CUST101,Ashley Smith,Corporate,PROD5979,Cooking Oil,Grocery,West,New Jersey,North Linda,4,169,5,164.55,144.98,19.57,Credit Card,Bowers-Foster,brian30@williams.biz,Returned,44,No,0
ORD1343,2025-08-19,2025-08-21,CUST101,Edward Cobb,Corporate,PROD6473,Sugar,Grocery,West,Delaware,Sandersborough,2,3544,5,3368.8,2999.17,369.63,UPI,"Kelly, Brown and Beard",tramirez@scott.com,Returned,24,No,0
ORD1344,2025-01-12,2025-01-13,CUST445,Kelly Mcgee,Consumer,PROD9982,Study Tale,Furniture,South,Kentucky,Lake Nicole,10,3636,20,2918.8,2589.15,329.65,UPI,Patton-Olson,jacksonjennifer@rivera-james.biz,Cancelled,33,No,0
ORD1345,2025-05-04,2025-05-08,CUST596,William Johnson,Corporate,PROD2799,Cooking Oil,Grocery,East,Oklahoma,Rodriguezborough,8,301,10,278.9,207.69,71.21,UPI,"Wells, Perez and Rose",ystevenson@santos.com,Returned,27,No,0
ORD1346,2024-05-07,2024-05-13,CUST991,Susan Miller,Home Office,PROD9417,Office Chair,Furniture,North,Oklahoma,Port Charles,9,1054,0,1063.0,697.76,365.24,Net Banking,Wagner Ltd,curtis01@campbell.net,Pending,25,No,0
ORD1347,2026-01-15,2026-01-17,CUST341,Julie Abbott,Consumer,PROD4280,Dining Table,Furniture,North,South Carolina,Lake Christinamouth,6,612,10,556.8,440.17,116.63,Net Banking,West Group,tsherman@brown.biz,Deivered,41,No,0
ORD1348,2024-04-27,2024-05-02,CUST971,Dr. Laura Smith,Corporate,PROD8567,Rice Bag,Grocery,South,Idaho,New Heather,5,3195,5,3040.25,1926.42,1113.83,Credit Card,Rhodes Group,cooperkelly@clark.net,Deivered,11,No,0
ORD1349,2024-12-04,2024-12-05,CUST793,Tammie Miller,Corporate,PROD4481,Cooking Oil,Grocery,West,Arizona,East Janet,10,1703,0,1713.0,1488.01,224.99,UPI,"Page, Cox and Horton",anitaswanson@brown-butler.com,Cancelled,35,No,0
ORD1350,2025-08-18,2025-08-20,CUST268,Ashley Nicholson,Consumer,PROD2008,Calculator,Office Supplies,West,Indiana,Sanchezmouth,10,3521,20,2826.8,2231.71,595.09,UPI,Palmer Inc,kmassey@ball.biz,Deivered,37,No,0
ORD1351,2024-05-20,2024-05-22,CUST861,Michael Ryan,Home Office,PROD5406,Rice Bag,Grocery,West,West Virginia,Aguilarchester,3,1252,15,1067.2,836.19,231.01,UPI,Smith-Greer,deborah17@figueroa.com,Returned,15,No,0
ORD1352,2025-09-16,2025-09-20,CUST626,David Brown,Corporate,PROD7704,Rice Bag,Grocery,West,South Dakota,West Paul,1,1911,10,1720.9,1225.92,494.98,UPI,Good-Allen,ogonzalez@garcia.com,Deivered,27,No,0
ORD1353,2025-09-29,2025-09-30,CUST151,Ana Jones,Corporate,PROD1773,Laptop,Electronics,West,Michigan,Moontown,7,3372,20,2704.6,1879.78,824.82,Cash,Johnson-Bruce,thorntonmichelle@ochoa-barrett.com,Deivered,49,No,0
ORD1354,2024-10-17,2024-10-19,CUST525,Rebecca Barber,Corporate,PROD6778,Calculator,Office Supplies,South,Kansas,Velazquezfurt,7,4868,15,4144.8,2844.43,1300.37,Credit Card,Mcconnell-Jennings,uroberts@chan-sparks.com,Deivered,12,No,0
ORD1355,2024-08-07,2024-08-12,CUST953,Andrea Fitzgerald,Corporate,PROD6030,Rice Bag,Grocery,East,Michigan,East James,8,468,0,476.0,320.61,155.39,Net Banking,"Richardson, Dunn and Peterson",tperez@lewis.net,Deivered,12,No,0
ORD1356,2025-09-25,2025-10-02,CUST513,Whitney Ward,Home Office,PROD6004,Laptop,Electronics,West,Illinois,Joannborough,1,2042,10,1838.8,1490.32,348.48,Cash,Morris and Sons,waltersrebecca@mooney.org,Deivered,34,No,0
ORD1357,2025-11-09,2025-11-10,CUST314,Cheryl Aguilar,Consumer,PROD8606,Notebook,Office Supplies,North,Alaska,Lake Timothyburgh,4,143,10,132.7,107.4,25.3,Credit Card,Nguyen PLC,danieljohnson@brewer.com,Pending,30,No,0
ORD1358,2025-05-15,2025-05-22,CUST464,Andre Norton,Corporate,PROD6649,Headphones,Electronics,South,Mississippi,Port Tonychester,1,3685,15,3133.25,2655.33,477.92,UPI,Hutchinson Inc,obenjamin@caldwell.com,Deivered,17,No,0
ORD1359,2025-08-27,2025-08-31,CUST215,Richard Blake,Corporate,PROD2882,Pen,Office Supplies,West,Michigan,East Mitchellstad,6,994,0,1000.0,620.95,379.05,Cash,"Duarte, Boyer and Hill",mcgeelisa@murphy.info,Deivered,21,No,0
ORD1360,2026-01-19,2026-01-24,CUST699,Dr. Christine Duarte,Corporate,PROD5990,Dining Table,Furniture,North,Hawaii,Kimmouth,8,4536,10,4090.4,3166.94,923.46,Cash,Carter Ltd,charles83@norman.net,Returned,39,No,0
ORD1361,2024-06-11,2024-06-17,CUST586,Catherine Olson,Consumer,PROD4099,Mouse,Electronics,North,Vermont,South Lori,8,1760,15,1504.0,1034.42,469.58,UPI,Robinson-Williams,madisonnguyen@green.net,Cancelled,33,No,0
ORD1362,2024-09-24,2024-09-26,CUST594,April Peters,Consumer,PROD2611,Bookshelf,Furniture,East,Massachusetts,North Daniel,5,198,15,173.3,140.0,33.3,UPI,Bryant-Morales,fhenry@duffy.com,Returned,34,No,0
ORD1363,2024-09-03,2024-09-04,CUST772,John Morris,Corporate,PROD4951,Headphones,Electronics,West,Oklahoma,West Jessica,7,4010,10,3616.0,2741.89,874.11,Net Banking,Knight-Parker,csanford@valdez.org,Pending,19,No,0
ORD1364,2025-05-04,2025-05-09,CUST876,Justin Grant,Home Office,PROD2746,Bookshelf,Furniture,North,New Hampshire,South Brian,1,2728,0,2729.0,2087.52,641.48,Net Banking,Dunlap Group,clarkjohn@clarke.org,Returned,50,No,0
ORD1365,2024-12-24,2024-12-25,CUST526,Kevin Miller,Corporate,PROD1094,Dining Table,Furniture,North,Montana,Mcclainville,6,3967,10,3576.3,2186.54,1389.76,Credit Card,Goodman-Huffman,stevemcgrath@franklin-higgins.org,Deivered,34,No,0
ORD1366,2025-06-09,2025-06-10,CUST235,Tiffany Mendez,Consumer,PROD3485,File Folder,Office Supplies,West,Mississippi,West Christopher,8,399,5,387.05,297.31,89.74,Credit Card,Anderson Ltd,danielschneider@anderson.biz,Cancelled,30,No,0
ORD1367,2025-08-06,2025-08-08,CUST545,Paul Johnson,Home Office,PROD2535,Sugar,Grocery,North,Nebraska,Brownport,1,3549,5,3372.55,2726.0,646.55,Cash,Douglas LLC,emma37@morales.biz,Deivered,32,No,0
ORD1368,2024-08-30,2024-09-04,CUST681,Emily Holland,Consumer,PROD5357,Rice Bag,Grocery,North,Mississippi,Nicholasland,2,867,10,782.3,480.83,301.47,UPI,"Carter, Knapp and Mcbride",wilsonchristopher@callahan.biz,Returned,48,No,0
ORD1369,2025-10-21,2025-10-26,CUST937,Gina Evans,Home Office,PROD8393,Mouse,Electronics,West,Michigan,Port Jeremy,10,885,5,850.75,759.16,91.59,Net Banking,"Bell, Nunez and Klein",woodjessica@mcclure.net,Returned,42,No,0
ORD1370,2025-08-30,2025-09-03,CUST607,Jesus Smith,Home Office,PROD3517,Office Chair,Furniture,West,Idaho,New Tiffanyhaven,10,2528,15,2158.8,1434.03,724.77,Cash,Jimenez Inc,johnstonchristopher@obrien.biz,Cancelled,4,Yes,36
ORD1371,2024-10-21,2024-10-28,CUST168,Peter Barrera,Corporate,PROD8367,Bookshelf,Furniture,East,Pennsylvania,Jonesland,7,4509,10,4065.1,2575.4,1489.7,UPI,Little Ltd,breid@johnston-bailey.com,Deivered,22,No,0
ORD1372,2025-10-21,2025-10-22,CUST408,Andrew Sanchez,Corporate,PROD9686,Snacks,Grocery,South,California,East David,10,2013,15,1721.05,1497.69,223.36,Net Banking,Roberts-Charles,annamalone@adkins.com,Pending,15,No,0
ORD1373,2024-09-12,2024-09-14,CUST799,Jeffrey Perez,Home Office,PROD7188,Headphones,Electronics,North,Mississippi,Lake Danielborough,6,1161,10,1050.9,879.88,171.02,Net Banking,"Smith, Bernard and Hall",mcgrathsharon@byrd-velasquez.com,Pending,15,No,0
ORD1374,2025-04-10,2025-04-15,CUST222,Amy Martinez,Consumer,PROD8970,Bookshelf,Furniture,East,Nebraska,Port Amandaberg,5,827,10,749.3,460.39,288.91,UPI,"White, Moore and Fisher",lisa43@frye-gray.com,Cancelled,1,Yes,33
ORD1375,2025-03-22,2025-03-23,CUST815,Michael Hill,Home Office,PROD9329,Cooking Oil,Grocery,East,Kansas,South Todd,5,3807,0,3812.0,2883.31,928.69,UPI,Hubbard Ltd,lewischristine@walker-hall.com,Returned,37,No,0
ORD1376,2025-12-08,2025-12-14,CUST649,John Strickland,Consumer,PROD7769,Keyboard,Electronics,West,Wisconsin,Port Diana,5,541,5,518.95,313.17,205.78,UPI,Carpenter Inc,ftownsend@werner.biz,Returned,15,No,0
ORD1377,2024-08-03,2024-08-04,CUST262,Edward Gibson,Consumer,PROD3572,Juice Pack,Grocery,West,Arizona,West William,5,2979,20,2388.2,2112.84,275.36,Net Banking,Newton Group,troyherrera@martinez-smith.com,Cancelled,34,No,0
ORD1378,2024-11-05,2024-11-07,CUST245,Chelsea Romero,Home Office,PROD7019,Dining Table,Furniture,South,Massachusetts,Port Joystad,6,4132,20,3311.6,2787.73,523.87,Net Banking,Beard Group,stoneeric@lewis.org,Cancelled,41,No,0
ORD1379,2025-11-06,2025-11-07,CUST910,Rhonda Barnes,Corporate,PROD8607,Mouse,Electronics,North,Texas,Herreramouth,9,811,15,698.35,581.7,116.65,Credit Card,"Brown, Reynolds and Hernandez",morrisjames@mendoza-foster.com,Deivered,45,No,0
ORD1380,2025-02-18,2025-02-25,CUST950,Billy Fry,Consumer,PROD1441,Rice Bag,Grocery,East,Oklahoma,Penningtonfurt,4,1974,0,1978.0,1607.84,370.16,Net Banking,"Jackson, Harris and Sanders",alexandra99@beard.biz,Deivered,42,No,0
ORD1381,2024-05-17,2024-05-24,CUST187,John Huff DDS,Home Office,PROD7007,Bookshelf,Furniture,West,Massachusetts,North Meganbury,3,3194,0,3197.0,2249.03,947.97,Cash,Ballard-Harrington,joseph48@martin.net,Returned,4,Yes,20
ORD1382,2024-02-20,2024-02-21,CUST564,Erica Salinas,Home Office,PROD8120,File Folder,Office Supplies,East,Oregon,Smithchester,3,3654,5,3474.3,2320.54,1153.76,UPI,Phillips-Barker,eric39@stephenson.com,Deivered,48,No,0
ORD1383,2026-02-01,2026-02-04,CUST628,Dana Sanchez,Corporate,PROD6740,Keyboard,Electronics,East,Wyoming,New Karen,7,1933,5,1843.35,1286.91,556.44,Credit Card,Mitchell and Sons,jennifermoran@bridges.com,Returned,49,No,0
ORD1384,2024-08-24,2024-08-27,CUST438,Jorge Cunningham,Corporate,PROD5453,Notebook,Office Supplies,East,Tennessee,East Sarashire,2,2054,15,1747.9,1135.85,612.05,Net Banking,Mullen-Smith,dhoward@ramirez.org,Cancelled,23,No,0
ORD1385,2025-05-09,2025-05-16,CUST354,Peggy Carr,Home Office,PROD2476,Keyboard,Electronics,East,Pennsylvania,Owensberg,4,1620,0,1624.0,1300.45,323.55,Cash,May-Bruce,barrontraci@clark.com,Cancelled,12,No,0
ORD1386,2025-04-02,2025-04-07,CUST285,Gabriel Bowman,Home Office,PROD3984,Mouse,Electronics,North,Ohio,Port Paul,3,2680,10,2415.0,1893.33,521.67,Cash,Robinson LLC,usanchez@ramirez.org,Deivered,3,Yes,50
ORD1387,2025-07-05,2025-07-07,CUST749,James Smith,Consumer,PROD1341,Keyboard,Electronics,North,Kansas,Mitchellberg,1,4947,0,4948.0,3132.87,1815.13,Cash,"Campbell, Fritz and Vang",zwashington@morgan.com,Cancelled,12,No,0
ORD1388,2026-02-06,2026-02-08,CUST288,James Cain,Home Office,PROD1413,Sofa,Furniture,East,Mississippi,New Daniel,8,1304,15,1116.4,980.45,135.95,Cash,Griffin-Martinez,wadesteven@mclaughlin.com,Cancelled,48,No,0
ORD1389,2026-02-17,2026-02-21,CUST322,Rachel Russell,Consumer,PROD7984,Juice Pack,Grocery,West,Kentucky,Pittsmouth,7,3680,10,3319.0,2631.64,687.36,Net Banking,Lawrence-Cardenas,johnmullen@cannon.biz,Cancelled,44,No,0
ORD1390,2025-09-17,2025-09-20,CUST132,Tracy Beck,Corporate,PROD5088,Headphones,Electronics,West,Minnesota,Port Nicholeshire,3,2637,5,2508.15,1574.09,934.06,Net Banking,Ingram LLC,tonya86@johnson.com,Returned,20,No,0
ORD1391,2024-05-05,2024-05-08,CUST114,Diana Ramos,Consumer,PROD4597,Calculator,Office Supplies,North,New York,Lambertchester,6,857,5,820.15,663.32,156.83,Cash,Kelley-Espinoza,thomasreynolds@miller.info,Cancelled,39,No,0
ORD1392,2026-01-23,2026-01-27,CUST297,Matthew Pacheco,Home Office,PROD9459,Sugar,Grocery,South,Arkansas,North Joshua,9,1711,0,1720.0,1540.2,179.8,Cash,Black Inc,sarahneal@stewart.com,Deivered,43,No,0
ORD1393,2025-12-19,2025-12-22,CUST298,Kristy Kirby,Corporate,PROD3202,Monitor,Electronics,North,Arkansas,South Jerrymouth,6,761,5,728.95,640.48,88.47,Cash,"Moore, Smith and Welch",nancy40@anderson.info,Cancelled,24,No,0
ORD1394,2025-10-28,2025-11-03,CUST979,Latasha Smith,Corporate,PROD5085,File Folder,Office Supplies,East,Alabama,New Lindsaymouth,7,4792,0,4799.0,3307.11,1491.89,Credit Card,Levy-Campbell,bartonmarcus@solis-gallegos.info,Returned,13,No,0
ORD1395,2024-12-06,2024-12-11,CUST904,Robert Rivera,Home Office,PROD1446,Keyboard,Electronics,North,Wisconsin,East Rachel,8,1727,20,1389.6,1179.24,210.36,Net Banking,Bonilla-Simpson,franciscodavid@elliott.org,Cancelled,19,No,0
ORD1396,2024-07-23,2024-07-28,CUST302,Amy Watkins,Consumer,PROD9661,Laptop,Electronics,West,New York,West Jennifer,9,3431,5,3268.45,1973.86,1294.59,UPI,Castillo and Sons,zjones@pena.net,Returned,4,Yes,36
ORD1397,2024-12-28,2025-01-02,CUST226,Eric Wilkinson,Consumer,PROD3589,Pen,Office Supplies,North,Florida,Annatown,1,3444,15,2928.4,2300.33,628.07,Credit Card,"Brown, Martinez and Moore",duranscott@barnett-mcdonald.biz,Returned,33,No,0
ORD1398,2024-06-12,2024-06-16,CUST257,Matthew Flores Jr.,Corporate,PROD4460,Headphones,Electronics,East,Wyoming,West Christineborough,8,2601,10,2348.9,1730.58,618.32,UPI,Williams and Sons,nicholasrocha@allen.org,Cancelled,21,No,0
ORD1399,2025-03-17,2025-03-18,CUST255,Henry Atkins,Home Office,PROD1601,Keyboard,Electronics,West,North Dakota,North Dustinbury,1,2553,10,2298.7,1490.47,808.23,Cash,Ewing Group,cainjennifer@rios-soto.net,Pending,43,No,0
ORD1400,2024-06-17,2024-06-23,CUST372,Christine Smith,Corporate,PROD4174,Headphones,Electronics,East,North Carolina,Knightshire,8,314,10,290.6,249.57,41.03,Net Banking,Smith PLC,rebecca46@kent-gordon.com,Deivered,41,No,0
ORD1401,2025-06-08,2025-06-11,CUST579,Jamie Stevenson,Corporate,PROD4316,Snacks,Grocery,North,Washington,North Joshua,7,3200,20,2567.0,1924.81,642.19,Cash,Marks-Jacobs,lori94@daugherty.com,Returned,32,No,0
ORD1402,2024-11-02,2024-11-05,CUST677,Paul Williams,Home Office,PROD3959,Notebook,Office Supplies,North,West Virginia,Nancyfurt,1,330,5,314.5,257.58,56.92,Cash,"Holder, Green and Novak",isabel10@stone-klein.com,Cancelled,20,No,0
ORD1403,2025-03-20,2025-03-23,CUST684,Joyce Patterson,Home Office,PROD5096,Rice Bag,Grocery,North,West Virginia,Lisaside,10,140,20,122.0,75.08,46.92,UPI,"Miller, Murphy and Cunningham",richardtorres@rodriguez-ballard.org,Deivered,22,No,0
ORD1404,2024-03-10,2024-03-13,CUST814,Christopher Howell,Home Office,PROD3539,Monitor,Electronics,North,Nevada,Allisonton,8,896,0,904.0,747.99,156.01,Cash,Bates-Strickland,courtney92@gibbs-reed.net,Pending,43,No,0
ORD1405,2024-10-02,2024-10-06,CUST541,Raymond Valdez,Corporate,PROD3930,Office Chair,Furniture,North,Texas,New Aaron,2,3360,20,2690.0,1871.68,818.32,Net Banking,"Johnson, Wyatt and Benson",dnichols@hughes-miles.info,Cancelled,46,No,0
ORD1406,2025-02-26,2025-02-27,CUST826,Ashley Garza,Consumer,PROD1928,Laptop,Electronics,East,Oklahoma,Lake Hollyport,5,2068,20,1659.4,1092.33,567.07,Net Banking,Hinton-Johnson,adriennemiller@lawrence-hensley.com,Pending,12,No,0
ORD1407,2025-08-25,2025-08-31,CUST903,Ann White,Corporate,PROD9993,Bookshelf,Furniture,East,South Dakota,Joseport,10,4648,5,4425.6,2891.47,1534.13,Cash,Hernandez-Barnes,tracy38@peterson.org,Deivered,36,No,0
ORD1408,2025-05-16,2025-05-20,CUST849,Ashley Davis,Home Office,PROD1500,File Folder,Office Supplies,South,Georgia,Thomasland,2,1231,20,986.8,850.72,136.08,Cash,"Shepard, Francis and Morales",kevin42@ellison.com,Returned,4,Yes,27
ORD1409,2024-07-23,2024-07-26,CUST957,Nancy Morrison,Consumer,PROD5921,Mouse,Electronics,East,Massachusetts,Cathyfort,10,4143,0,4153.0,3425.43,727.57,Net Banking,Melendez PLC,donna58@hunter.org,Returned,17,No,0
ORD1410,2024-09-22,2024-09-26,CUST127,Lisa Johnson,Home Office,PROD8715,Cooking Oil,Grocery,East,Ohio,Jenniferhaven,6,924,5,883.8,776.16,107.64,UPI,"Dean, Phillips and Watson",autumn04@chavez.com,Returned,38,No,0
ORD1411,2025-08-28,2025-08-30,CUST879,Mary Wilson,Home Office,PROD4093,Bookshelf,Furniture,West,New Mexico,Port Williamborough,10,4370,10,3943.0,3331.07,611.93,Cash,Meyer-Bass,ybernard@cole-porter.org,Deivered,8,Yes,33
ORD1412,2025-07-22,2025-07-29,CUST155,Jessica Mayo,Consumer,PROD7666,Bookshelf,Furniture,South,New York,West Michael,4,3463,10,3120.7,2564.73,555.97,Cash,Patel Group,thomasrobert@taylor.org,Deivered,16,No,0
ORD1413,2024-04-03,2024-04-10,CUST441,Stacey Long,Consumer,PROD8342,Study Tale,Furniture,West,South Dakota,Kingview,7,1825,15,1558.25,1238.21,320.04,Net Banking,"Hicks, Adkins and Williams",andreward@flynn.info,Pending,37,No,0
ORD1414,2025-07-29,2025-08-03,CUST813,Jose Patterson,Consumer,PROD4667,Stapler,Office Supplies,North,Missouri,West Natasha,10,3673,10,3315.7,2910.7,405.0,Cash,"Solomon, Tyler and Brewer",christinamendoza@myers.org,Cancelled,22,No,0
ORD1415,2025-07-23,2025-07-28,CUST205,Marie Miller,Consumer,PROD1182,Monitor,Electronics,South,Texas,Hendersonburgh,6,2364,10,2133.6,1632.07,501.53,Cash,Padilla-Reed,arthur06@cummings.org,Deivered,4,Yes,48
ORD1416,2025-10-03,2025-10-04,CUST574,Edward Garcia,Home Office,PROD6406,Rice Bag,Grocery,North,North Carolina,Smithview,6,1224,0,1230.0,1099.17,130.83,Net Banking,Ortiz-Jefferson,anna10@grant.net,Cancelled,49,No,0
ORD1417,2024-04-04,2024-04-06,CUST173,Richard Graves,Corporate,PROD2025,Juice Pack,Grocery,North,New Hampshire,North Josephfort,5,1770,20,1421.0,1027.76,393.24,UPI,"Riddle, Edwards and Murphy",sharongonzalez@robinson.biz,Deivered,13,No,0
ORD1418,2025-11-24,2025-11-30,CUST857,Tyler Cox,Corporate,PROD4166,Bookshelf,Furniture,South,Arkansas,Lake Katelynfurt,3,254,20,206.2,160.32,45.88,Cash,Wu Ltd,josephreyes@howell-franklin.com,Deivered,33,No,0
ORD1419,2025-03-24,2025-03-26,CUST405,Rebecca Lee,Consumer,PROD6302,Laptop,Electronics,North,Kansas,Port Christian,7,4714,0,4721.0,3402.64,1318.36,Cash,Villegas-Vaughn,chadmcdowell@vega.com,Returned,33,No,0
ORD1420,2025-10-11,2025-10-18,CUST979,Renee Fernandez,Corporate,PROD8935,Cooking Oil,Grocery,North,Michigan,East Christopherfurt,8,4764,0,4772.0,3227.68,1544.32,Cash,"Marquez, Jennings and King",carol61@paul-wilson.org,Returned,33,No,0
ORD1421,2024-04-05,2024-04-07,CUST720,Bryan Weaver,Home Office,PROD7849,Sofa,Furniture,West,Minnesota,West Danland,5,4177,5,3973.15,2764.51,1208.64,Net Banking,Phillips-Smith,jbell@gallegos.com,Returned,32,No,0
ORD1422,2024-08-26,2024-09-02,CUST754,Jose Harris,Home Office,PROD1650,Study Tale,Furniture,East,Alaska,Marquezland,1,3946,0,3947.0,3281.24,665.76,UPI,Johnson Group,ohartman@conner.org,Returned,24,No,0
ORD1423,2025-11-11,2025-11-14,CUST120,Jonathan Chavez,Corporate,PROD7224,Laptop,Electronics,North,Connecticut,Port Gregoryburgh,5,2645,0,2650.0,2153.38,496.62,UPI,Lopez LLC,zacharywebb@rodriguez-edwards.biz,Deivered,18,No,0
ORD1424,2025-01-06,2025-01-07,CUST794,Veronica Schmidt,Consumer,PROD6205,Snacks,Grocery,North,Pennsylvania,Lake Jack,10,2748,10,2483.2,2165.51,317.69,Net Banking,"Gonzalez, Kennedy and Romero",rbriggs@yoder.com,Returned,31,No,0
ORD1425,2024-07-23,2024-07-27,CUST146,David Schmidt,Corporate,PROD4254,Dining Table,Furniture,North,Michigan,North Kevinview,10,120,10,118.0,93.82,24.18,Credit Card,"White, Cole and Davis",joseph28@shepherd-nelson.com,Pending,41,No,0
ORD1426,2024-08-05,2024-08-11,CUST805,Kimberly Wright,Corporate,PROD6322,Bookshelf,Furniture,East,Louisiana,Piercefort,4,708,0,712.0,625.62,86.38,UPI,Davis Inc,zalexander@crawford.net,Returned,9,Yes,22
ORD1427,2024-09-04,2024-09-07,CUST943,Austin Terrell,Consumer,PROD8447,File Folder,Office Supplies,West,Oregon,New Jeffrey,1,2216,10,1995.4,1702.92,292.48,UPI,Bates and Sons,andreagallagher@fox.org,Returned,14,No,0
ORD1428,2024-07-06,2024-07-13,CUST992,Yesenia Hernandez,Consumer,PROD5248,Office Chair,Furniture,West,Ohio,New Jacqueline,1,3756,20,3005.8,2294.04,711.76,Net Banking,Chavez Ltd,rfuller@henry.com,Pending,8,Yes,45
ORD1429,2025-09-26,2025-09-30,CUST501,Nicholas Maxwell,Consumer,PROD3435,Calculator,Office Supplies,South,Kentucky,Bellmouth,1,1615,15,1373.75,1187.45,186.3,Credit Card,Martin-Cherry,randy91@miller.net,Returned,31,No,0
ORD1430,2025-09-17,2025-09-21,CUST551,Lindsey Torres,Home Office,PROD2486,Mouse,Electronics,North,Louisiana,West Jamesville,9,4806,0,4815.0,4265.5,549.5,Net Banking,Marquez Inc,andrew70@morales-ramirez.net,Cancelled,30,No,0
ORD1431,2025-12-25,2025-12-28,CUST977,Connor Meadows,Home Office,PROD1493,Rice Bag,Grocery,North,Washington,Jonesburgh,8,3635,5,3461.25,2545.51,915.74,Net Banking,Fisher-Meadows,qacosta@bean.info,Cancelled,37,No,0
ORD1432,2025-09-27,2025-09-30,CUST696,Matthew Larson,Home Office,PROD3310,Sofa,Furniture,West,Connecticut,Wilkinsport,6,2759,15,2351.15,1772.19,578.96,UPI,Huffman-Salazar,joseph68@park.com,Returned,0,Yes,27
ORD1433,2025-05-18,2025-05-20,CUST939,Alan Lee,Home Office,PROD3528,Rice Bag,Grocery,North,Arkansas,South David,3,3532,15,3005.2,2287.93,717.27,Net Banking,"Romero, Williams and Carey",riverazachary@osborne-church.biz,Returned,23,No,0
ORD1434,2025-07-29,2025-08-05,CUST548,Michael Mitchell,Consumer,PROD6282,Dining Table,Furniture,South,Rhode Island,East Bobbyfurt,1,1848,20,1479.4,1029.32,450.08,Credit Card,Rosales Inc,alex83@gibson.com,Cancelled,8,Yes,32
ORD1435,2024-08-22,2024-08-29,CUST538,Hannah Simmons,Home Office,PROD9375,Sugar,Grocery,South,Virginia,South Robin,9,2470,10,2232.0,2000.56,231.44,Credit Card,"Barrera, Barry and Sparks",kathy65@stevens.org,Deivered,42,No,0
ORD1436,2024-07-03,2024-07-05,CUST648,Tiffany Bradley,Home Office,PROD1606,Bookshelf,Furniture,East,Washington,South Andrewfort,7,3356,5,3195.2,1935.69,1259.51,Credit Card,Frey-Lewis,combslinda@miles-hernandez.net,Cancelled,1,Yes,49
ORD1437,2025-10-19,2025-10-21,CUST220,David Johnston,Corporate,PROD7233,Monitor,Electronics,East,North Carolina,New Lanceshire,8,1104,20,891.2,710.48,180.72,Cash,"Terry, Martinez and Walters",jamesjames@taylor.com,Pending,41,No,0
